,pwy1,pwy2,vc,vc_mean
2652,PWY-7219,PWY-7221,7.888596816214598e-07,1.1738983357462199e-09
2653,PWY-7219,PWY3O-285,2.0101086771072632e-06,9.97077716819079e-10
2654,PWY-7219,PWY0-662,8.471370639070763e-07,2.5212412616282034e-09
2655,PWY-7219,PWY-5084,2.699061904183844e-07,4.685871361430285e-10
2656,PWY-7219,PWY-7176,1.5643452037742882e-07,3.4918419727104645e-10
2657,PWY-7219,PWY-6125,1.2158519172256073e-06,1.2256571746225881e-09
2658,PWY-7219,PWY3O-4108,6.3469591473001306e-06,2.1558964494905333e-09
2659,PWY-7219,PWY3O-981,9.279659802428929e-07,1.3809017563138289e-09
2660,PWY-7219,PWY3O-31704,7.400132727971807e-07,9.250165909964758e-10
2661,PWY-7219,PWY3O-2220,1.4436644773940168e-07,1.0025447759680673e-09
2662,PWY-7219,PWY-2201,3.1016389780540947e-06,1.4149812856086199e-09
2663,PWY-7219,PWY3O-4120,3.292749845027013e-07,6.236268645884495e-10
2664,PWY-7219,PWY-6614,1.7761849370826485e-07,9.250963213972128e-10
2665,PWY-7219,PWY3O-1,1.9003537085394684e-07,1.1877210678371677e-09
2666,PWY-7219,PWY3O-214,6.754334306545952e-06,2.089831159203574e-09
2667,PWY-7219,PWY3O-50,1.2403433656290777e-07,4.845091271988585e-10
2668,PWY-7219,PWY3O-20,2.185700093512614e-06,2.3153602685514983e-09
2669,PWY-7219,PWY3O-4115,6.7693749971783154e-06,2.063833840603145e-09
2670,PWY-7219,PWY3O-440,5.740759887228796e-07,2.562839235369998e-09
2671,PWY-7219,PWY3O-259,2.0015636877959334e-07,8.935552177660417e-10
2672,PWY-7219,PWY3O-697,3.1066912731457573e-06,1.749263104248737e-09
2673,PWY-7219,PWY-5760-1,4.2489828869162785e-07,1.397691739117197e-09
2674,PWY-7219,PWY-5041,2.5595645345747945e-07,1.0664852227394978e-09
2675,PWY-7219,PWY3O-4300,3.7341988796101984e-07,6.14177447304309e-10
2676,PWY-7219,PWY3O-1565,6.418930054644837e-07,8.915180631451163e-10
2677,PWY-7219,PWY3O-15,1.0209898365273236e-07,7.090207198106413e-10
2678,PWY-7221,PWY3O-285,4.003077558496255e-06,7.564394479395796e-10
2679,PWY-7221,PWY0-662,5.140249413696862e-07,5.827947181062202e-10
2680,PWY-7221,PWY-5084,7.005854170956877e-07,4.63350143581804e-10
2681,PWY-7221,PWY-7176,1.6752916425238956e-06,1.4245677232346052e-09
2682,PWY-7221,PWY-6125,1.344437713998996e-06,5.162971251916268e-10
2683,PWY-7221,PWY3O-4108,6.144892320052138e-06,7.951465217458771e-10
2684,PWY-7221,PWY3O-981,3.167325601315954e-06,1.7955360551677744e-09
2685,PWY-7221,PWY3O-31704,1.7716570449735993e-06,8.436462118921902e-10
2686,PWY-7221,PWY3O-2220,3.594778203894937e-07,9.509995248399304e-10
2687,PWY-7221,PWY-2201,3.1369567197555754e-06,5.451784358282196e-10
2688,PWY-7221,PWY3O-4120,5.111102679875812e-07,3.6876642711946695e-10
2689,PWY-7221,PWY-6614,3.741489550469231e-07,7.423590377915141e-10
2690,PWY-7221,PWY3O-1,6.706978066865044e-07,1.5968995397297725e-09
2691,PWY-7221,PWY3O-214,7.652317453784101e-06,9.019704683856789e-10
2692,PWY-7221,PWY3O-50,5.864851286084803e-07,8.727457270959529e-10
2693,PWY-7221,PWY3O-20,1.2187510821521986e-06,4.918285238709437e-10
2694,PWY-7221,PWY3O-4115,7.937273412541304e-06,9.218668307248901e-10
2695,PWY-7221,PWY3O-440,1.488996066149624e-06,2.5323062349483403e-09
2696,PWY-7221,PWY3O-259,7.050682769936498e-07,1.1990957091728738e-09
2697,PWY-7221,PWY3O-697,2.4425878517816736e-06,5.239356181427872e-10
2698,PWY-7221,PWY-5760-1,1.2035989478263839e-06,1.508269358178426e-09
2699,PWY-7221,PWY-5041,6.958600551778099e-07,1.1045397701235078e-09
2700,PWY-7221,PWY3O-4300,2.2840576368211365e-06,1.4311138075320405e-09
2701,PWY-7221,PWY3O-1565,1.2367187646991652e-06,6.54348552750881e-10
2702,PWY-7221,PWY3O-15,4.1439258265672136e-07,1.09627667369503e-09
2703,PWY3O-285,PWY0-662,3.0728522983096327e-06,1.1613198406310025e-09
2704,PWY3O-285,PWY-5084,3.3656359209237892e-06,7.419832277168848e-10
2705,PWY3O-285,PWY-7176,3.935156903191984e-06,1.1154072854852562e-09
2706,PWY3O-285,PWY-6125,6.929621526462845e-06,8.870483264801388e-10
2707,PWY3O-285,PWY3O-4108,2.2405880264911564e-05,9.664372094941152e-10
2708,PWY3O-285,PWY3O-981,7.54397409402157e-06,1.4255431016669635e-09
2709,PWY3O-285,PWY3O-31704,7.0644105697003355e-06,1.1213350110635455e-09
2710,PWY3O-285,PWY3O-2220,1.3075833795936565e-06,1.1530717633101026e-09
2711,PWY3O-285,PWY-2201,1.5940551897680443e-05,9.234475667756021e-10
2712,PWY3O-285,PWY3O-4120,1.8489175233857948e-06,4.4466510903939273e-10
2713,PWY3O-285,PWY-6614,1.0629008097492835e-06,7.029767260246585e-10
2714,PWY3O-285,PWY3O-1,2.0134135730932038e-06,1.5979472802327016e-09
2715,PWY3O-285,PWY3O-214,2.5659834130477054e-05,1.0081657288416256e-09
2716,PWY3O-285,PWY3O-50,3.110991017888463e-06,1.543150306492293e-09
2717,PWY3O-285,PWY3O-20,8.554561795205953e-06,1.1507347047627056e-09
2718,PWY3O-285,PWY3O-4115,2.616511793620528e-05,1.0129739812700457e-09
2719,PWY3O-285,PWY3O-440,4.090906048248223e-06,2.319107737102167e-09
2720,PWY3O-285,PWY3O-259,1.654946992235121e-06,9.381785670267127e-10
2721,PWY3O-285,PWY3O-697,1.4157233444350324e-05,1.0122432035142516e-09
2722,PWY3O-285,PWY-5760-1,2.3850544002658006e-06,9.962633250901423e-10
2723,PWY3O-285,PWY-5041,2.5879343185293516e-06,1.369277417211297e-09
2724,PWY3O-285,PWY3O-4300,7.072135884537969e-06,1.4770542783078464e-09
2725,PWY3O-285,PWY3O-1565,3.7448892618265185e-06,6.604742966184337e-10
2726,PWY3O-285,PWY3O-15,1.8885844197013777e-06,1.6654183595250244e-09
2727,PWY0-662,PWY-5084,2.9731063240407376e-07,3.9326803228052086e-10
2728,PWY0-662,PWY-7176,5.824394239051096e-07,9.9054323793386e-10
2729,PWY0-662,PWY-6125,1.0374861501155024e-06,7.968403610718145e-10
2730,PWY0-662,PWY3O-4108,1.927669256872601e-06,4.988792072651659e-10
2731,PWY0-662,PWY3O-981,1.088515959438153e-06,1.2341450787280648e-09
2732,PWY0-662,PWY3O-31704,1.0414650700476452e-06,9.918714952834716e-10
2733,PWY0-662,PWY3O-2220,9.303262857272454e-08,4.922361300144156e-10
2734,PWY0-662,PWY-2201,1.833885655944752e-06,6.374298421775294e-10
2735,PWY0-662,PWY3O-4120,2.3898115935431357e-07,3.4485015779843227e-10
2736,PWY0-662,PWY-6614,8.669319954412175e-08,3.4402063311159423e-10
2737,PWY0-662,PWY3O-1,2.1984455666642914e-07,1.0468788412687102e-09
2738,PWY0-662,PWY3O-214,2.5448890901277584e-06,5.999267067722203e-10
2739,PWY0-662,PWY3O-50,7.694503574833863e-07,2.290030825843411e-09
2740,PWY0-662,PWY3O-20,1.0419165459604576e-06,8.409334511383837e-10
2741,PWY0-662,PWY3O-4115,2.561773149039133e-06,5.950692564550831e-10
2742,PWY0-662,PWY3O-440,3.944133821653816e-07,1.3415421162087809e-09
2743,PWY0-662,PWY3O-259,1.590379047826678e-07,5.409452543628157e-10
2744,PWY0-662,PWY3O-697,1.5482946988952654e-06,6.642190900451589e-10
2745,PWY0-662,PWY-5760-1,2.537937026203335e-07,6.360744426574775e-10
2746,PWY0-662,PWY-5041,3.0971335850829133e-07,9.832170111374329e-10
2747,PWY0-662,PWY3O-4300,9.609750321292477e-07,1.2042293635704858e-09
2748,PWY0-662,PWY3O-1565,6.406423520301197e-07,6.779284148466875e-10
2749,PWY0-662,PWY3O-15,4.3314451117069697e-07,2.291769900374058e-09
2750,PWY-5084,PWY-7176,2.1752563534290603e-07,2.1579924141161313e-10
2751,PWY-5084,PWY-6125,1.1435293039007143e-06,5.123339175182413e-10
2752,PWY-5084,PWY3O-4108,5.398908054334697e-06,8.15052544434586e-10
2753,PWY-5084,PWY3O-981,1.3922167881562751e-06,9.207782990451555e-10
2754,PWY-5084,PWY3O-31704,1.7107649438754316e-06,9.504249688196841e-10
2755,PWY-5084,PWY3O-2220,7.620278138494598e-07,2.3519376970662337e-09
2756,PWY-5084,PWY-2201,3.08473428644917e-06,6.254530183392478e-10
2757,PWY-5084,PWY3O-4120,1.385764065957579e-07,1.166468068987861e-10
2758,PWY-5084,PWY-6614,3.741688072273948e-07,8.661314982115619e-10
2759,PWY-5084,PWY3O-1,8.063761597384239e-07,2.2399337770511777e-09
2760,PWY-5084,PWY3O-214,6.474311733409689e-06,8.903068940332356e-10
2761,PWY-5084,PWY3O-50,8.591551328050607e-07,1.4915887722310082e-09
2762,PWY-5084,PWY3O-20,1.3001659262624152e-06,6.121308504060335e-10
2763,PWY-5084,PWY3O-4115,6.56665063856482e-06,8.897900594261275e-10
2764,PWY-5084,PWY3O-440,9.876495756129285e-07,1.9596221738351756e-09
2765,PWY-5084,PWY3O-259,3.078964598032429e-07,6.109056742127835e-10
2766,PWY-5084,PWY3O-697,1.9448075594354177e-06,4.866885784372917e-10
2767,PWY-5084,PWY-5760-1,2.8403695551044515e-07,4.152587068866157e-10
2768,PWY-5084,PWY-5041,1.0344177156569578e-07,1.9155883623276995e-10
2769,PWY-5084,PWY3O-4300,6.032949369713554e-07,4.4100507088549376e-10
2770,PWY-5084,PWY3O-1565,1.3361585742292305e-06,8.247892433513768e-10
2771,PWY-5084,PWY3O-15,1.1005673867864001e-07,3.3968129221802476e-10
2772,PWY-7176,PWY-6125,2.058098014700786e-06,1.1855403310488396e-09
2773,PWY-7176,PWY3O-4108,2.3858237825489694e-06,4.630869143146292e-10
2774,PWY-7176,PWY3O-981,1.2057333456775742e-06,1.0252834572088216e-09
2775,PWY-7176,PWY3O-31704,1.6654093967618534e-06,1.1895781405441812e-09
2776,PWY-7176,PWY3O-2220,2.0215600935103487e-07,8.022063863136303e-10
2777,PWY-7176,PWY-2201,2.7832349797069784e-06,7.255565640529141e-10
2778,PWY-7176,PWY3O-4120,6.10093341625393e-07,6.602741792482609e-10
2779,PWY-7176,PWY-6614,2.2048344055642903e-07,6.562007159417531e-10
2780,PWY-7176,PWY3O-1,2.1714793488367576e-07,7.755283388702706e-10
2781,PWY-7176,PWY3O-214,2.7312883729354003e-06,4.829010560352547e-10
2782,PWY-7176,PWY3O-50,1.5731459638278659e-06,3.5114865264014863e-09
2783,PWY-7176,PWY3O-20,8.357100130861768e-07,5.058777318923588e-10
2784,PWY-7176,PWY3O-4115,2.8592797580965807e-06,4.981323620377318e-10
2785,PWY-7176,PWY3O-440,6.248142933784334e-07,1.5939140137204936e-09
2786,PWY-7176,PWY3O-259,2.621721032924576e-07,6.688063859501469e-10
2787,PWY-7176,PWY3O-697,2.296066407432883e-06,7.387601053516355e-10
2788,PWY-7176,PWY-5760-1,6.073797351993472e-07,1.1416912315777202e-09
2789,PWY-7176,PWY-5041,4.975543168423912e-07,1.1846531353390268e-09
2790,PWY-7176,PWY3O-4300,6.286824483241497e-07,5.90866962710667e-10
2791,PWY-7176,PWY3O-1565,6.807909267211125e-07,5.403102593024702e-10
2792,PWY-7176,PWY3O-15,2.5995620969527976e-07,1.0315722606955546e-09
2793,PWY-6125,PWY3O-4108,1.1091855882244815e-05,9.722875072093983e-10
2794,PWY-6125,PWY3O-981,4.56918002922258e-06,1.7546774305770275e-09
2795,PWY-6125,PWY3O-31704,3.173631604023592e-06,1.0237521303301907e-09
2796,PWY-6125,PWY3O-2220,5.943325428398519e-07,1.0651120839423867e-09
2797,PWY-6125,PWY-2201,6.272724344803924e-06,7.384888562283876e-10
2798,PWY-6125,PWY3O-4120,7.568393701286479e-07,3.6991171560539974e-10
2799,PWY-6125,PWY-6614,4.90493490117264e-07,6.592654437059999e-10
2800,PWY-6125,PWY3O-1,9.223120113738582e-07,1.4876000183449326e-09
2801,PWY-6125,PWY3O-214,1.2910612615643996e-05,1.030869739351964e-09
2802,PWY-6125,PWY3O-50,8.524366119678271e-07,8.593111007740192e-10
2803,PWY-6125,PWY3O-20,3.2728748599993117e-06,8.947170202294456e-10
2804,PWY-6125,PWY3O-4115,1.325349974823353e-05,1.042761585226871e-09
2805,PWY-6125,PWY3O-440,2.482257462925355e-06,2.8597436208817455e-09
2806,PWY-6125,PWY3O-259,9.376644321426539e-07,1.0802585623763294e-09
2807,PWY-6125,PWY3O-697,5.099004795031726e-06,7.409190344422735e-10
2808,PWY-6125,PWY-5760-1,1.526630913633337e-06,1.2959515395868736e-09
2809,PWY-6125,PWY-5041,9.211332330134069e-07,9.904658419499e-10
2810,PWY-6125,PWY3O-4300,4.354189534293582e-06,1.8481279856933708e-09
2811,PWY-6125,PWY3O-1565,2.11719452849448e-06,7.588510854818924e-10
2812,PWY-6125,PWY3O-15,1.038686172005826e-06,1.8614447526986128e-09
2813,PWY3O-4108,PWY3O-981,7.89717431559241e-06,1.0218910863861813e-09
2814,PWY3O-4108,PWY3O-31704,8.088024016102234e-06,8.791330452285036e-10
2815,PWY3O-4108,PWY3O-2220,1.187433096688518e-06,7.170489714302645e-10
2816,PWY3O-4108,PWY-2201,1.9295829663476488e-05,7.654645217183628e-10
2817,PWY3O-4108,PWY3O-4120,1.927667492234337e-06,3.174682958225193e-10
2818,PWY3O-4108,PWY-6614,2.920174709764252e-06,1.3225428939149692e-09
2819,PWY3O-4108,PWY3O-1,2.019169958852262e-06,1.0973749776370986e-09
2820,PWY3O-4108,PWY3O-214,1.6582309025998585e-05,4.4614477577482204e-10
2821,PWY3O-4108,PWY3O-50,2.10446741436782e-06,7.148326815108083e-10
2822,PWY3O-4108,PWY3O-20,7.233359751938027e-06,6.663006403774895e-10
2823,PWY3O-4108,PWY3O-4115,1.6979385213369217e-05,4.501427681168934e-10
2824,PWY3O-4108,PWY3O-440,2.8582540960408958e-06,1.1095706894568694e-09
2825,PWY3O-4108,PWY3O-259,1.025783272759776e-06,3.9820779222040996e-10
2826,PWY3O-4108,PWY3O-697,1.5832123835281232e-05,7.751725340423635e-10
2827,PWY3O-4108,PWY-5760-1,1.5585682871277339e-06,4.4581472743928314e-10
2828,PWY3O-4108,PWY-5041,4.398021519878175e-06,1.593486057926875e-09
2829,PWY3O-4108,PWY3O-4300,4.864547896703879e-06,6.95730534425612e-10
2830,PWY3O-4108,PWY3O-1565,3.356302884886112e-06,4.0535058996209087e-10
2831,PWY3O-4108,PWY3O-15,2.1546890193654904e-06,1.3011407121772287e-09
2832,PWY3O-981,PWY3O-31704,2.0394794521171583e-06,9.71180691484361e-10
2833,PWY3O-981,PWY3O-2220,4.095096928384171e-07,1.083358975763008e-09
2834,PWY3O-981,PWY-2201,6.443024425503524e-06,1.1197470325866395e-09
2835,PWY3O-981,PWY3O-4120,2.0034724155614197e-06,1.4455067933343579e-09
2836,PWY3O-981,PWY-6614,7.716949773553833e-07,1.5311408280860781e-09
2837,PWY3O-981,PWY3O-1,7.627220632649973e-07,1.8160049125357078e-09
2838,PWY3O-981,PWY3O-214,8.386706145726415e-06,9.885320775255085e-10
2839,PWY3O-981,PWY3O-50,1.6523197173426135e-06,2.458809103188413e-09
2840,PWY3O-981,PWY3O-20,3.4753155190764943e-06,1.402467925373888e-09
2841,PWY3O-981,PWY3O-4115,8.667280914897952e-06,1.0066528356443614e-09
2842,PWY3O-981,PWY3O-440,3.2519900946603025e-07,5.530595399082148e-10
2843,PWY3O-981,PWY3O-259,4.321335770574472e-07,7.349210494174271e-10
2844,PWY3O-981,PWY3O-697,5.827566922908631e-06,1.2500143549782563e-09
2845,PWY3O-981,PWY-5760-1,1.1889225871248644e-06,1.4898779287279003e-09
2846,PWY3O-981,PWY-5041,5.614314053704199e-07,8.911609609054285e-10
2847,PWY3O-981,PWY3O-4300,1.3383860906842058e-06,8.385877761179233e-10
2848,PWY3O-981,PWY3O-1565,1.6861402313476668e-06,8.92137688543739e-10
2849,PWY3O-981,PWY3O-15,2.3445038274040944e-07,6.202391077788609e-10
2850,PWY3O-31704,PWY3O-2220,8.233021627439229e-07,1.829560361653162e-09
2851,PWY3O-31704,PWY-2201,6.713046114889832e-06,9.800067321007053e-10
2852,PWY3O-31704,PWY3O-4120,1.0334768241086541e-06,6.263495903688813e-10
2853,PWY3O-31704,PWY-6614,9.324412386221788e-07,1.554068731036965e-09
2854,PWY3O-31704,PWY3O-1,1.142943715479827e-06,2.2858874309596538e-09
2855,PWY3O-31704,PWY3O-214,8.740957005771446e-06,8.654412877001431e-10
2856,PWY3O-31704,PWY3O-50,7.5379862691671e-07,9.422482836458874e-10
2857,PWY3O-31704,PWY3O-20,2.79647709672396e-06,9.479583378725288e-10
2858,PWY3O-31704,PWY3O-4115,8.82336506974157e-06,8.608161043650311e-10
2859,PWY3O-31704,PWY3O-440,7.994190055113154e-07,1.1420271507304507e-09
2860,PWY3O-31704,PWY3O-259,3.420601959506731e-07,4.886574227866759e-10
2861,PWY3O-31704,PWY3O-697,5.677009615108327e-06,1.0228846153348339e-09
2862,PWY3O-31704,PWY-5760-1,1.1184457175535685e-06,1.1773112816353353e-09
2863,PWY3O-31704,PWY-5041,6.40314129312988e-07,8.537521724173174e-10
2864,PWY3O-31704,PWY3O-4300,2.2877470882072565e-06,1.2040774148459246e-09
2865,PWY3O-31704,PWY3O-1565,1.7313480918126764e-06,7.694880408056339e-10
2866,PWY3O-31704,PWY3O-15,1.0988295235143747e-06,2.4418433855874997e-09
2867,PWY3O-2220,PWY-2201,1.5674799818444945e-06,1.2712733023880732e-09
2868,PWY3O-2220,PWY3O-4120,1.1894435626370031e-07,4.0048604802592697e-10
2869,PWY3O-2220,PWY-6614,9.880480275394381e-08,9.14859284758739e-10
2870,PWY3O-2220,PWY3O-1,6.286235365544081e-08,6.984705961715647e-10
2871,PWY3O-2220,PWY3O-214,1.3510347462788135e-06,7.43143424795827e-10
2872,PWY3O-2220,PWY3O-50,2.168738899547886e-07,1.5060686802415875e-09
2873,PWY3O-2220,PWY3O-20,4.044947266331116e-07,7.617603138100029e-10
2874,PWY3O-2220,PWY3O-4115,1.3877861886992127e-06,7.521876361513349e-10
2875,PWY3O-2220,PWY3O-440,3.307168297059157e-07,2.6247367436977436e-09
2876,PWY3O-2220,PWY3O-259,9.840363599933549e-08,7.809812380899642e-10
2877,PWY3O-2220,PWY3O-697,1.4152335080011857e-06,1.416650158159345e-09
2878,PWY3O-2220,PWY-5760-1,7.21600714763217e-08,4.2198872208375264e-10
2879,PWY3O-2220,PWY-5041,1.9670762083977344e-07,1.4570934877020255e-09
2880,PWY3O-2220,PWY3O-4300,4.18249606807233e-07,1.2229520666878157e-09
2881,PWY3O-2220,PWY3O-1565,2.2017615595100852e-07,5.43644829508663e-10
2882,PWY3O-2220,PWY3O-15,1.3166649886140439e-07,1.6255123316222763e-09
2883,PWY-2201,PWY3O-4120,3.4899115208662925e-06,7.719335370197507e-10
2884,PWY-2201,PWY-6614,1.248384516780642e-06,7.593579785770328e-10
2885,PWY-2201,PWY3O-1,2.0998796263638434e-06,1.5327588513604696e-09
2886,PWY-2201,PWY3O-214,2.1885393421830675e-05,7.908286992061384e-10
2887,PWY-2201,PWY3O-50,1.4882618408903331e-06,6.789515697492397e-10
2888,PWY-2201,PWY3O-20,4.33825403631989e-06,5.367133534974502e-10
2889,PWY-2201,PWY3O-4115,2.258381661408716e-05,8.041237890007891e-10
2890,PWY-2201,PWY3O-440,3.118510005790595e-06,1.625917625542542e-09
2891,PWY-2201,PWY3O-259,1.5326929890363075e-06,7.991100047113178e-10
2892,PWY-2201,PWY3O-697,8.316650006639713e-06,5.468961666758541e-10
2893,PWY-2201,PWY-5760-1,2.524294947136714e-06,9.697637138443005e-10
2894,PWY-2201,PWY-5041,1.0986026996267293e-06,5.345998538329582e-10
2895,PWY-2201,PWY3O-4300,4.650432662353899e-06,8.932832620733575e-10
2896,PWY-2201,PWY3O-1565,3.871315277105994e-06,6.279505721177606e-10
2897,PWY-2201,PWY3O-15,1.8363497696685283e-06,1.489334768587614e-09
2898,PWY3O-4120,PWY-6614,3.8341048929955113e-07,9.68208306311998e-10
2899,PWY3O-4120,PWY3O-1,3.1813085270503653e-07,9.640328869849592e-10
2900,PWY3O-4120,PWY3O-214,2.028440553843669e-06,3.042965127278231e-10
2901,PWY3O-4120,PWY3O-50,4.543478276517362e-07,8.605072493404094e-10
2902,PWY3O-4120,PWY3O-20,1.644365271013451e-06,8.445635701147669e-10
2903,PWY3O-4120,PWY3O-4115,2.1327719406419544e-06,3.1526562315476043e-10
2904,PWY3O-4120,PWY3O-440,4.719454112581487e-07,1.021526864195127e-09
2905,PWY3O-4120,PWY3O-259,1.126556605851918e-07,2.4384342118006883e-10
2906,PWY3O-4120,PWY3O-697,2.3855210792159656e-06,6.512479058738645e-10
2907,PWY3O-4120,PWY-5760-1,4.368377633161552e-07,6.967109462777595e-10
2908,PWY3O-4120,PWY-5041,2.0031774834238485e-07,4.0468231988360575e-10
2909,PWY3O-4120,PWY3O-4300,2.2439288125045616e-06,1.7894169158728563e-09
2910,PWY3O-4120,PWY3O-1565,3.7837203983119195e-07,2.5479598641831106e-10
2911,PWY3O-4120,PWY3O-15,4.204013795582549e-07,1.4154928604655047e-09
2912,PWY-6614,PWY3O-1,1.0281518924051807e-07,8.56793243670984e-10
2913,PWY-6614,PWY3O-214,3.012076527595494e-06,1.2426058282159629e-09
2914,PWY-6614,PWY3O-50,1.6374417806547663e-06,8.528342607576909e-09
2915,PWY-6614,PWY3O-20,5.782805108700236e-07,8.167803825847791e-10
2916,PWY-6614,PWY3O-4115,3.1279605938849458e-06,1.2715286967011974e-09
2917,PWY-6614,PWY3O-440,3.462887103911393e-07,2.0612423237567816e-09
2918,PWY-6614,PWY3O-259,1.272786664307341e-07,7.576111097067506e-10
2919,PWY-6614,PWY3O-697,1.1539594019730724e-06,8.663358873671715e-10
2920,PWY-6614,PWY-5760-1,4.944373548315825e-07,2.1685848896122037e-09
2921,PWY-6614,PWY-5041,1.843428853612619e-07,1.0241271408958996e-09
2922,PWY-6614,PWY3O-4300,4.891311893773412e-07,1.0726561170555728e-09
2923,PWY-6614,PWY3O-1565,2.716597487903553e-07,5.030736088710283e-10
2924,PWY-6614,PWY3O-15,5.73082183478165e-08,5.306316513686713e-10
2925,PWY3O-1,PWY3O-214,2.1841229141286803e-06,1.0812489673904358e-09
2926,PWY3O-1,PWY3O-50,2.4464956771529823e-07,1.5290597982206138e-09
2927,PWY3O-1,PWY3O-20,7.610033055957165e-07,1.2898361111791805e-09
2928,PWY3O-1,PWY3O-4115,2.2208819580677556e-06,1.0833570527159784e-09
2929,PWY3O-1,PWY3O-440,4.445334186568099e-07,3.175238704691499e-09
2930,PWY3O-1,PWY3O-259,1.0236222865608941e-07,7.311587761149244e-10
2931,PWY3O-1,PWY3O-697,1.94977759523569e-06,1.7565563921042253e-09
2932,PWY3O-1,PWY-5760-1,8.175783718897251e-08,4.3030440625775e-10
2933,PWY3O-1,PWY-5041,2.909848453866669e-07,1.939898969244446e-09
2934,PWY3O-1,PWY3O-4300,7.245914881704634e-07,1.906819705711746e-09
2935,PWY3O-1,PWY3O-1565,2.435821991129469e-07,5.412937758065487e-10
2936,PWY3O-1,PWY3O-15,1.3465769646054129e-07,1.4961966273393477e-09
2937,PWY3O-214,PWY3O-50,2.6933529939811623e-06,8.333394164545676e-10
2938,PWY3O-214,PWY3O-20,8.358784681697005e-06,7.013580031630312e-10
2939,PWY3O-214,PWY3O-4115,1.91057374000062e-05,4.6137979715059647e-10
2940,PWY3O-214,PWY3O-440,2.930266811738323e-06,1.0361622389456588e-09
2941,PWY3O-214,PWY3O-259,1.1489593673223096e-06,4.0627983285795956e-10
2942,PWY3O-214,PWY3O-697,1.814064315920281e-05,8.090555329231472e-10
2943,PWY3O-214,PWY-5760-1,1.6442565421480986e-06,4.284149406326468e-10
2944,PWY3O-214,PWY-5041,4.6514007700538926e-06,1.5351157656943538e-09
2945,PWY3O-214,PWY3O-4300,5.227136536805609e-06,6.809714091721741e-10
2946,PWY3O-214,PWY3O-1565,4.077049022666888e-06,4.4852024451780946e-10
2947,PWY3O-214,PWY3O-15,2.462274699222136e-06,1.3543865232244972e-09
2948,PWY3O-50,PWY3O-20,5.692300545020688e-07,6.029979390911746e-10
2949,PWY3O-50,PWY3O-4115,2.7030283698420843e-06,8.240940151957574e-10
2950,PWY3O-50,PWY3O-440,6.183852410872226e-07,2.760648397710815e-09
2951,PWY3O-50,PWY3O-259,4.92191072127375e-07,2.1972815719972096e-09
2952,PWY3O-50,PWY3O-697,1.4682110707432417e-06,8.266954227157893e-10
2953,PWY3O-50,PWY-5760-1,6.131137914972933e-07,2.016821682556886e-09
2954,PWY3O-50,PWY-5041,1.7295923785459022e-07,7.206634910607925e-10
2955,PWY3O-50,PWY3O-4300,7.763346864467474e-07,1.2768662606032029e-09
2956,PWY3O-50,PWY3O-1565,1.7193079649363901e-06,2.3879277290783194e-09
2957,PWY3O-50,PWY3O-15,4.4424781874082767e-07,3.0850542968113035e-09
2958,PWY3O-20,PWY3O-4115,8.676497213327385e-06,7.17362316108093e-10
2959,PWY3O-20,PWY3O-440,1.1417387390282232e-06,1.3822502893804156e-09
2960,PWY3O-20,PWY3O-259,3.365798403385496e-07,4.074816468989705e-10
2961,PWY3O-20,PWY3O-697,3.4360162104854743e-06,5.246627287349938e-10
2962,PWY3O-20,PWY-5760-1,1.973801109081e-06,1.7607503203220337e-09
2963,PWY3O-20,PWY-5041,7.042403901649543e-07,7.957518532937337e-10
2964,PWY3O-20,PWY3O-4300,2.7815873505338834e-06,1.240672324056148e-09
2965,PWY3O-20,PWY3O-1565,2.0931357218838867e-06,7.883750364911062e-10
2966,PWY3O-20,PWY3O-15,1.031382673584027e-06,1.9423402515706723e-09
2967,PWY3O-4115,PWY3O-440,3.061719602725334e-06,1.0668012553049943e-09
2968,PWY3O-4115,PWY3O-259,1.1577563605519007e-06,4.033994287637284e-10
2969,PWY3O-4115,PWY3O-697,1.877225008822557e-05,8.249725373863138e-10
